gene_name	mag_id	e_value	gene_callers_id	length
tRNA-synt_1d	WA_MAG_00055	6.3e-48	301899	1761
tRNA-synt_1c	WA_MAG_00055	5.1e-109	317372	1413
NDK	WA_MAG_00056	6.2e-55	180848	423
AdoHcyase	WA_MAG_00056	2.7e-65	357282	948
Ribosomal_S2	WA_MAG_00056	7.5e-93	729088	882
tRNA-synt_1c	WA_MAG_00056	3.9e-72	51616	1341
Ribosomal_L13	WA_MAG_00056	7.4e-57	578627	468
RNA_pol_Rpb6	WA_MAG_00056	6.1e-15	582452	411
Ribosomal_S15	WA_MAG_00056	6.7e-36	1468801	270
TIM	WA_MAG_00056	2e-78	615781	741
tRNA-synt_His	WA_MAG_00056	5.2e-26	1702316	990
Ribosomal_L6	WA_MAG_00056	4.6e-35	132491	534
Ribosomal_S8	WA_MAG_00056	1.2e-48	132492	399
Ribosomal_L14	WA_MAG_00056	1.2e-56	132496	369
Ribosomal_S17	WA_MAG_00056	1.2e-30	132497	246
Ribosomal_L29	WA_MAG_00056	1.3e-26	132498	216
Ribosomal_L16	WA_MAG_00056	1.6e-52	132499	420
Ham1p_like	WA_MAG_00056	1.1e-60	134495	606
tRNA-synt_1c	WA_MAG_00056	3.3e-44	1373452	840
Ribosomal_S11	WA_MAG_00056	6.5e-53	1381958	396
Ribosomal_S13	WA_MAG_00056	2.4e-35	1381959	369
SecY	WA_MAG_00056	4.7e-115	1381961	1338
Ribosomal_S7	WA_MAG_00056	1.3e-69	1032810	471
Ribosom_S12_S23	WA_MAG_00056	2e-45	1032811	372
tRNA-synt_His	WA_MAG_00056	2.2e-28	1210938	606
Ribosomal_L1	WA_MAG_00056	7.4e-55	856961	687
RNase_HII	WA_MAG_00056	5.7e-38	1745647	666
tRNA-synt_1d	WA_MAG_00056	4.1e-18	165726	1722
tRNA-synt_1c	WA_MAG_00056	5.5e-95	522035	1410
Ribosomal_S15	WA_MAG_00057	2.6e-38	900237	270
Ribosomal_S7	WA_MAG_00057	2.9e-70	205075	471
Ribosom_S12_S23	WA_MAG_00057	2.2e-44	205076	375
tRNA-synt_1d	WA_MAG_00057	5.7e-69	1438822	1053
Ribosomal_S2	WA_MAG_00057	2.5e-10	1451567	90
Ribosomal_L6	WA_MAG_00057	1.2e-40	49898	534
Ribosomal_S8	WA_MAG_00057	2e-49	49899	393
Ribosomal_L14	WA_MAG_00057	1.8e-55	49903	369
Ribosomal_L3	WA_MAG_00057	1.7e-19	401043	639
Ribosomal_L4	WA_MAG_00057	3.9e-68	401044	606
Ribosomal_L23	WA_MAG_00057	1.6e-35	401045	300
Ribosomal_S19	WA_MAG_00057	1.7e-20	401047	159
RNase_HII	WA_MAG_00057	4.5e-17	930721	333
RNase_HII	WA_MAG_00057	5.1e-14	930722	153
tRNA-synt_1c	WA_MAG_00057	2.6e-91	1285670	1440
Ribosomal_L1	WA_MAG_00057	2e-58	942732	699
Ribosom_S12_S23	WA_MAG_00057	2.2e-44	942737	375
Ribosomal_S7	WA_MAG_00057	5.7e-68	942738	471
Ribosomal_S11	WA_MAG_00057	2.7e-43	66762	345
Ribosomal_S13	WA_MAG_00057	1.3e-15	66763	135
Ribosomal_S13	WA_MAG_00057	1.8e-14	66764	165
SecY	WA_MAG_00057	4e-118	66765	1242
Rib_5-P_isom_A	WA_MAG_00057	3.9e-38	947816	351
NDK	WA_MAG_00057	3.6e-59	433001	432
tRNA-synt_His	WA_MAG_00057	1.8e-50	433006	1275
tRNA-synt_1c	WA_MAG_00057	9e-18	786784	183
Ribosomal_S11	WA_MAG_00057	1.9e-52	107919	393
TIM	WA_MAG_00057	2.2e-88	1698044	741
Ribosomal_S19	WA_MAG_00057	7.2e-29	1176309	207
Ribosomal_L22	WA_MAG_00057	5.6e-36	1176310	333
Ribosomal_L16	WA_MAG_00057	1e-48	1176312	414
Ribosomal_L29	WA_MAG_00057	3.2e-26	1176313	192
Ribosomal_S17	WA_MAG_00057	4.3e-37	1176314	255
tRNA-synt_1c	WA_MAG_00057	8.8e-43	651860	843
TruD	WA_MAG_00057	3.4e-42	478765	819
TruD	WA_MAG_00057	1.3e-14	672883	261
Ribosomal_S2	WA_MAG_00057	4.1e-99	1030909	729
Ham1p_like	WA_MAG_00057	3e-61	154067	606
tRNA-synt_1d	WA_MAG_00058	8.1e-25	181787	1746
Adenylsucc_synt	WA_MAG_00058	1.2e-170	181814	1296
Rib_5-P_isom_A	WA_MAG_00058	9.5e-63	181816	654
Ribosomal_S9	WA_MAG_00058	4.5e-49	889112	456
Ribosomal_L13	WA_MAG_00058	1.7e-55	889113	468
AdoHcyase	WA_MAG_00058	1.7e-145	539917	1395
Ribosomal_S19	WA_MAG_00058	9e-39	1440632	279
Ribosomal_L22	WA_MAG_00058	3.8e-33	1440633	381
Ribosomal_L16	WA_MAG_00058	5.1e-51	1440635	414
Ribosomal_L29	WA_MAG_00058	1.1e-28	1440636	195
Ribosomal_S17	WA_MAG_00058	4.7e-28	1440637	228
Ribosomal_L14	WA_MAG_00058	1.4e-57	1440638	369
Ribosomal_S8	WA_MAG_00058	1.1e-51	1440642	399
Ribosomal_L6	WA_MAG_00058	1.1e-36	1440643	534
RNA_pol_Rpb6	WA_MAG_00058	4.5e-17	396633	366
Ribosomal_L1	WA_MAG_00058	3.1e-45	419720	675
SecY	WA_MAG_00058	2.4e-110	605445	1329
Ribosomal_S13	WA_MAG_00058	1.8e-33	605447	378
Ribosomal_S11	WA_MAG_00058	7e-50	605448	399
Ham1p_like	WA_MAG_00058	1.6e-53	618788	612
Ribosomal_S2	WA_MAG_00058	2.8e-64	104554	759
Ribosomal_L1	WA_MAG_00058	5.2e-57	469736	696
tRNA-synt_His	WA_MAG_00058	5.3e-17	1361160	849
tRNA-synt_His	WA_MAG_00058	2.3e-15	1361161	636
tRNA-synt_His	WA_MAG_00058	1.6e-10	1361162	306
RNase_HII	WA_MAG_00058	4.6e-33	662422	591
Ribosomal_S15	WA_MAG_00058	2.7e-38	684047	270
RtcB	WA_MAG_00059	2.7e-137	701625	1428
Ribosomal_S3Ae	WA_MAG_00059	4e-49	1410423	966
Ribosomal_L13	WA_MAG_00059	1.7e-12	1064234	498
Ribosomal_S9	WA_MAG_00059	5.1e-33	1064235	432
RNA_pol_N	WA_MAG_00059	3.3e-31	1064236	204
NDK	WA_MAG_00059	4.3e-55	535161	447
Ribosomal_L3	WA_MAG_00059	4e-92	1418174	1020
Ribosomal_L4	WA_MAG_00059	2.4e-13	1418176	435
Ribosomal_L23	WA_MAG_00059	2.4e-18	1418177	258
Ribosomal_S19	WA_MAG_00059	9.2e-28	1418179	489
Ribosomal_L22	WA_MAG_00059	1.1e-23	1418180	597
Ribosomal_L29	WA_MAG_00059	3.9e-16	1418182	198
Ribosomal_S17	WA_MAG_00059	1.1e-24	1418185	336
Ribosomal_L14	WA_MAG_00059	7.2e-38	1418186	399
Ribosomal_L26	WA_MAG_00059	4.7e-18	1418187	408
Ribosomal_S8	WA_MAG_00059	2.4e-26	1418190	390
Ribosomal_L6	WA_MAG_00059	2.6e-32	1418191	543
Ribosomal_L32e	WA_MAG_00059	3.1e-36	1418192	636
Ribosomal_L5e	WA_MAG_00059	5.9e-24	1418194	510
SecY	WA_MAG_00059	6.9e-70	1418198	1932
NDK	WA_MAG_00059	4.3e-55	714658	447
Ribosomal_S28e	WA_MAG_00059	9.9e-29	714660	225
AdoHcyase	WA_MAG_00059	6.4e-38	896493	366
PyrI	WA_MAG_00059	6.1e-34	23692	477
Ribosomal_S19e	WA_MAG_00059	4.4e-46	739226	591
HMG-CoA_red	WA_MAG_00059	7.5e-10	1095568	186
DUF357	WA_MAG_00059	3.5e-22	1095571	300
Diphthamide_syn	WA_MAG_00059	1e-68	1095576	1110
Prefoldin	WA_MAG_00059	2.3e-13	917763	564
PTH2	WA_MAG_00059	4.3e-39	1278458	417
PTH2	WA_MAG_00059	4.5e-31	1278459	348
CTP-dep_RFKase	WA_MAG_00059	7e-29	928897	498
Ribosomal_L37ae	WA_MAG_00059	5.3e-30	1461721	363
Ribosom_S12_S23	WA_MAG_00059	5.6e-47	1461729	432
Ribosomal_S7	WA_MAG_00059	4.9e-34	1461730	615
DUF359	WA_MAG_00059	5e-31	1114843	1020
tRNA-synt_1d	WA_MAG_00059	9.8e-30	238755	1764
FbpA	WA_MAG_00059	1.5e-64	771247	2160
RNA_pol_Rpb6	WA_MAG_00059	3.9e-13	598255	252
V_ATPase_I	WA_MAG_00059	2.9e-33	598266	2043
vATP-synt_E	WA_MAG_00059	6.8e-15	598268	564
vATP-synt_AC39	WA_MAG_00059	1.9e-42	598269	1041
ATP-synt_F	WA_MAG_00059	2.5e-15	598270	300
ATP-synt_D	WA_MAG_00059	1.4e-53	598273	618
HMG-CoA_red	WA_MAG_00059	1.6e-112	598281	1299
Ribosomal_S8e	WA_MAG_00059	4.8e-28	603574	381
Ham1p_like	WA_MAG_00059	2.9e-39	88229	669
Archease	WA_MAG_00059	2.2e-18	1670869	495
eIF-6	WA_MAG_00059	1e-49	265172	663
Spt4	WA_MAG_00059	1.1e-14	265177	204
DNA_primase_lrg	WA_MAG_00059	4.7e-16	986132	1134
Ribosomal_S13	WA_MAG_00059	4.3e-37	986138	468
Ribosomal_S11	WA_MAG_00059	2.2e-33	986140	384
dsDNA_bind	WA_MAG_00059	2.5e-23	1349483	360
Ribosomal_L31e	WA_MAG_00059	1.8e-13	1349484	276
Ribosomal_S17e	WA_MAG_00059	1e-15	1349485	192
Ribosomal_S2	WA_MAG_00059	1.3e-24	1702575	633
CarS-like	WA_MAG_00059	3.4e-07	1191062	141
Ribosomal_S15	WA_MAG_00059	1.2e-11	139186	459
tRNA-synt_1c	WA_MAG_00059	3.9e-59	139191	1746
RNase_HII	WA_MAG_00059	1.6e-39	139192	738
Ribosomal_L44	WA_MAG_00059	7.2e-29	1199801	285
Ribosomal_L16	WA_MAG_00059	1.6e-32	1199808	540
Prefoldin	WA_MAG_00059	4.3e-13	318416	561
Ribosomal_L15e	WA_MAG_00059	1e-72	1554736	603
Ribosomal_S15	WA_MAG_00060	1e-40	550253	258
CarS-like	WA_MAG_00060	2.9e-07	550264	909
Ribosomal_S2	WA_MAG_00060	2e-89	550268	711
RNase_HII	WA_MAG_00060	2.7e-32	550273	588
Ribosomal_S11	WA_MAG_00060	1.5e-32	202387	243
Adenylsucc_synt	WA_MAG_00060	8.6e-178	31989	1281
tRNA-synt_1c	WA_MAG_00060	1.2e-81	224433	855
Ribosom_S12_S23	WA_MAG_00060	7.7e-44	1642116	354
Ribosomal_L1	WA_MAG_00060	4.2e-56	1642121	687
Ham1p_like	WA_MAG_00060	3.8e-57	946907	570
Ribosomal_S9	WA_MAG_00060	2.8e-48	802654	390
Ribosomal_L13	WA_MAG_00060	1e-56	802655	456
Ribosomal_S11	WA_MAG_00060	1.1e-46	802661	384
Ribosomal_S13	WA_MAG_00060	1.4e-33	802662	378
SecY	WA_MAG_00060	3.6e-111	802667	1242
Ribosomal_L6	WA_MAG_00060	4.1e-33	802672	552
Ribosomal_S8	WA_MAG_00060	1.3e-46	802673	399
Ribosomal_L14	WA_MAG_00060	3.1e-57	802677	369
Ribosomal_S17	WA_MAG_00060	5.6e-31	802678	264
Ribosomal_L29	WA_MAG_00060	7.7e-23	802679	210
Ribosomal_L16	WA_MAG_00060	3.1e-52	802680	414
Ribosomal_L22	WA_MAG_00060	3.3e-33	802682	348
Ribosomal_S19	WA_MAG_00060	5.9e-40	802683	300
Ribosomal_L23	WA_MAG_00060	4.8e-32	802685	288
Ribosomal_L4	WA_MAG_00060	5.7e-53	802686	621
Ribosomal_L3	WA_MAG_00060	2.1e-21	802687	633
Ribosomal_S7	WA_MAG_00060	1.4e-61	802691	468
Ribosom_S12_S23	WA_MAG_00060	9.5e-15	802692	153
TIM	WA_MAG_00060	1.4e-80	132689	762
DUF655	WA_MAG_00061	8.4e-24	526757	591
Ribosomal_L21e	WA_MAG_00061	1.3e-31	526759	327
ATP-synt_D	WA_MAG_00061	6.5e-54	1067432	618
Ribosomal_S19e	WA_MAG_00061	3.8e-47	17081	519
PTH2	WA_MAG_00061	8.8e-44	1601374	369
Ribosomal_S13	WA_MAG_00061	1.7e-37	897355	462
Ribosomal_S11	WA_MAG_00061	1.4e-34	897357	381
Trm56	WA_MAG_00061	1.3e-32	1623776	543
Ribosomal_L44	WA_MAG_00061	6.6e-29	751148	285
Ribosomal_S2	WA_MAG_00061	1.6e-26	50858	600
Ribosomal_S7	WA_MAG_00061	8.2e-23	756235	543
Ribosom_S12_S23	WA_MAG_00061	1.4e-46	756236	429
Archease	WA_MAG_00061	1.6e-10	1466107	342
FbpA	WA_MAG_00061	9.1e-48	592843	579
TruD	WA_MAG_00061	1.1e-11	768970	261
RNA_pol_L_2	WA_MAG_00061	6.6e-14	768971	258
Ham1p_like	WA_MAG_00061	1.7e-39	1650258	645
tRNA-synt_1d	WA_MAG_00061	7.3e-30	1654751	1425
RtcB	WA_MAG_00061	4.2e-131	1306660	1416
Ribosomal_L4	WA_MAG_00061	1.1e-31	1485230	570
Ribosomal_L23	WA_MAG_00061	7.3e-16	1485231	261
Ribosomal_S19	WA_MAG_00061	3.4e-29	1485233	495
Ribosomal_L22	WA_MAG_00061	2.5e-22	1485234	600
Ribosomal_L29	WA_MAG_00061	5.8e-18	1485236	195
Ribosomal_S17	WA_MAG_00061	1.1e-25	1485239	336
Ribosomal_L14	WA_MAG_00061	3.6e-37	1485240	399
Ribosomal_L26	WA_MAG_00061	2.6e-17	1485241	474
Ribosomal_S8	WA_MAG_00061	4e-23	1485244	390
Ribosomal_L6	WA_MAG_00061	4.1e-30	1485245	540
Ribosomal_L32e	WA_MAG_00061	6.2e-36	1485246	636
RNA_pol_N	WA_MAG_00061	1.1e-29	429559	204
Ribosomal_S9	WA_MAG_00061	9.7e-34	429560	435
Ribosomal_L13	WA_MAG_00061	1.2e-12	429561	489
tRNA-synt_His	WA_MAG_00061	2.6e-63	960139	1320
Ribosomal_L1	WA_MAG_00061	1.5e-40	1314950	612
Prefoldin	WA_MAG_00061	1.7e-18	1315326	504
ATP-synt_F	WA_MAG_00061	1.2e-17	436592	300
vATP-synt_AC39	WA_MAG_00061	3.1e-45	436593	1041
vATP-synt_E	WA_MAG_00061	3.7e-14	436594	564
V_ATPase_I	WA_MAG_00061	1.2e-31	436596	2034
Ribosomal_L3	WA_MAG_00061	1.5e-85	93043	1020
Ribosomal_L4	WA_MAG_00061	5.7e-43	93044	870
DUF357	WA_MAG_00061	3.7e-22	1686423	291
FbpA	WA_MAG_00061	4.8e-19	634954	822
RNA_pol_Rpb6	WA_MAG_00061	4.3e-13	1692856	255
TruD	WA_MAG_00061	3.3e-17	464312	354
Spt4	WA_MAG_00061	4.9e-14	292565	204
Ribosomal_S24e	WA_MAG_00061	4.8e-18	292566	339
AdoHcyase	WA_MAG_00061	1.6e-71	997091	1347
Ribosomal_L37ae	WA_MAG_00061	5.3e-29	998468	360
CarS-like	WA_MAG_00061	1.7e-31	822236	609
Ribosomal_S8e	WA_MAG_00061	2e-22	823796	375
NDK	WA_MAG_00061	8.3e-56	474246	447
Ribosomal_S28e	WA_MAG_00061	2.9e-29	474247	225
Diphthamide_syn	WA_MAG_00061	4.2e-33	1016542	777
DNA_primase_lrg	WA_MAG_00061	4.8e-16	1371274	957
Ribosomal_S15	WA_MAG_00061	6.9e-13	1380908	462
Ribosomal_L16	WA_MAG_00061	3.3e-32	1382515	504
PyrI	WA_MAG_00061	1.1e-21	150080	396
CTP-dep_RFKase	WA_MAG_00061	1.8e-28	155167	474
Ribosomal_S17e	WA_MAG_00061	3e-14	681524	162
Ribosomal_S7	WA_MAG_00061	1e-07	160547	114
SecY	WA_MAG_00061	5.6e-28	1219239	990
PyrI	WA_MAG_00061	1.8e-34	512475	477
HMG-CoA_red	WA_MAG_00061	1.4e-112	166408	1299
Ribosomal_L15e	WA_MAG_00061	1.2e-78	167474	699
Ribosomal_L37ae	WA_MAG_00062	1.1e-30	526663	360
Ribosom_S12_S23	WA_MAG_00062	4e-47	526670	429
Ribosomal_S7	WA_MAG_00062	2.6e-31	526671	627
Adenylsucc_synt	WA_MAG_00062	5.7e-148	1588743	1287
CarS-like	WA_MAG_00062	4.7e-32	531615	627
DNA_primase_lrg	WA_MAG_00062	4.5e-17	1239533	1050
Ribosomal_S15	WA_MAG_00062	1.1e-12	362556	459
tRNA-synt_1c	WA_MAG_00062	2.7e-60	362561	1671
RNase_HII	WA_MAG_00062	5.7e-51	362562	636
AdoHcyase	WA_MAG_00062	3.4e-09	889530	261
CTP-dep_RFKase	WA_MAG_00062	2.1e-23	362983	378
Rib_5-P_isom_A	WA_MAG_00062	4.2e-63	537870	702
Ribosomal_S8e	WA_MAG_00062	7.2e-25	895960	375
Ribosomal_S2	WA_MAG_00062	3.9e-26	194873	600
Ribosomal_L15e	WA_MAG_00062	1.2e-77	1256562	597
FbpA	WA_MAG_00062	6e-55	1086929	1068
Ribosomal_L44	WA_MAG_00062	6.6e-29	733722	285
tRNA-synt_1d	WA_MAG_00062	3.9e-13	559040	756
TruD	WA_MAG_00062	1.2e-114	1617792	1398
RNA_pol_L_2	WA_MAG_00062	1.3e-13	1617793	258
Ribosomal_L13	WA_MAG_00062	9.3e-13	740955	489
Ribosomal_S9	WA_MAG_00062	2.6e-33	740956	435
RNA_pol_N	WA_MAG_00062	1.3e-29	740957	204
Ribosomal_S3Ae	WA_MAG_00062	1e-51	1623598	996
Ribosomal_S8	WA_MAG_00062	2.6e-25	398863	390
Ribosomal_L6	WA_MAG_00062	7.3e-32	398864	540
Ribosomal_L32e	WA_MAG_00062	1.1e-36	398865	651
Ribosomal_L5e	WA_MAG_00062	3.9e-29	398867	513
SecY	WA_MAG_00062	4.1e-69	398871	1962
DUF359	WA_MAG_00062	4.2e-33	399152	990
Ribosomal_S28e	WA_MAG_00062	2.3e-29	581775	225
NDK	WA_MAG_00062	4.1e-56	581776	447
Ribosomal_L31e	WA_MAG_00062	1.7e-15	1466962	276
Ribosomal_S17e	WA_MAG_00062	3.4e-16	1466963	192
eIF-6	WA_MAG_00062	3.4e-49	941464	663
Spt4	WA_MAG_00062	5.8e-12	941469	168
Ribosomal_S24e	WA_MAG_00062	2.8e-17	941470	342
PPS_PS	WA_MAG_00062	2e-54	764508	753
Diphthamide_syn	WA_MAG_00062	3.7e-68	238502	1107
DUF357	WA_MAG_00062	1.6e-23	238508	294
HMG-CoA_red	WA_MAG_00062	5.6e-110	238511	1299
ATP-synt_D	WA_MAG_00062	6.7e-54	238519	618
ATP-synt_F	WA_MAG_00062	8.1e-17	238522	300
vATP-synt_AC39	WA_MAG_00062	4.2e-21	238523	522
Prefoldin	WA_MAG_00062	3.4e-20	416151	501
Archease	WA_MAG_00062	1e-18	773237	468
Ribosomal_L16	WA_MAG_00062	4.1e-33	77999	540
PyrI	WA_MAG_00062	4.2e-34	1491901	477
Trm56	WA_MAG_00062	7.7e-35	965240	540
AdoHcyase	WA_MAG_00062	1.4e-70	1325111	1341
tRNA-synt_1d	WA_MAG_00062	1.8e-18	271452	1095
Ribosomal_L3	WA_MAG_00062	4.7e-84	278488	957
Ribosomal_S11	WA_MAG_00062	2.8e-34	810150	384
Ribosomal_S13	WA_MAG_00062	1.2e-38	810152	462
RtcB	WA_MAG_00062	4.4e-132	992615	1416
Ham1p_like	WA_MAG_00062	4e-40	1003841	645
Ribosomal_L21e	WA_MAG_00062	6.9e-32	654784	291
DUF655	WA_MAG_00062	5.5e-25	654786	597
RNA_pol_Rpb6	WA_MAG_00062	4.4e-13	1196606	255
dsDNA_bind	WA_MAG_00062	1.3e-17	141399	303
Ribosomal_S19e	WA_MAG_00062	6.1e-46	141400	492
Ribosomal_S19e	WA_MAG_00062	2.2e-45	320109	492
dsDNA_bind	WA_MAG_00062	1.4e-17	320110	303
Ribosomal_L1	WA_MAG_00062	1.3e-40	1035473	642
tRNA-synt_1d	WA_MAG_00063	1.5e-107	1075248	1704
TIM	WA_MAG_00063	2.5e-99	31453	768
tRNA-synt_1c	WA_MAG_00063	3e-20	568768	408
RNase_HII	WA_MAG_00063	6.1e-30	577279	975
Ribosomal_L1	WA_MAG_00063	1e-51	577284	702
Ribosomal_L1	WA_MAG_00063	3.3e-35	406645	450
Adenylsucc_synt	WA_MAG_00063	2.1e-47	1475921	321
SecY	WA_MAG_00063	7.1e-32	1126128	609
Ribosomal_L6	WA_MAG_00063	3.1e-39	1126132	537
Ribosomal_S8	WA_MAG_00063	7.8e-50	1126133	384
Ribosomal_L14	WA_MAG_00063	1.6e-49	1126137	369
Ribosomal_S17	WA_MAG_00063	6.7e-31	1126138	258
Ribosomal_L29	WA_MAG_00063	2.5e-23	1126139	204
Ribosomal_L16	WA_MAG_00063	5.4e-47	1126140	411
Ribosomal_L22	WA_MAG_00063	1.3e-26	1126142	489
Ribosomal_S19	WA_MAG_00063	2.5e-38	1126143	279
Ribosomal_L23	WA_MAG_00063	1.7e-25	1126145	321
Ribosomal_L4	WA_MAG_00063	8.6e-64	1126146	633
Ribosomal_L3	WA_MAG_00063	9.2e-22	1126147	651
Ribosomal_S7	WA_MAG_00063	1.5e-36	1126151	276
Ribosom_S12_S23	WA_MAG_00063	1e-40	1126152	384
Ribosomal_L13	WA_MAG_00063	2e-54	74302	465
Ribosomal_S9	WA_MAG_00063	2.7e-49	74303	405
Adenylsucc_synt	WA_MAG_00063	2.3e-103	254479	774
Ribosomal_S15	WA_MAG_00063	2.5e-33	94217	261
Ribosomal_S13	WA_MAG_00063	7.7e-21	994802	201
Ribosomal_S11	WA_MAG_00063	2.7e-49	994803	582
AdoHcyase	WA_MAG_00063	1.6e-36	1360249	687
AdoHcyase	WA_MAG_00063	1.6e-107	1360250	783
HMG-CoA_red	WA_MAG_00063	1.7e-77	1379740	864
tRNA-synt_His	WA_MAG_00063	5e-41	674635	1239
tRNA-synt_1c	WA_MAG_00063	7.1e-82	1750304	1335
FbpA	WA_MAG_00064	1.8e-55	1583806	1962
Ribosomal_S3Ae	WA_MAG_00064	2.2e-49	352273	1098
Trm56	WA_MAG_00064	1.8e-34	353258	528
Ham1p_like	WA_MAG_00064	2.5e-38	7319	675
Ribosomal_S17	WA_MAG_00064	5.7e-22	712954	402
Ribosomal_L29	WA_MAG_00064	1.1e-14	712957	204
Ribosomal_L22	WA_MAG_00064	2.6e-21	712959	567
Ribosomal_S19	WA_MAG_00064	5e-31	712960	498
Ribosomal_L23	WA_MAG_00064	1.3e-17	712962	273
Ribosomal_L4	WA_MAG_00064	1.3e-19	712963	492
Ribosomal_L4	WA_MAG_00064	1.7e-08	1594951	279
Ribosomal_L3	WA_MAG_00064	1.6e-85	1594952	1020
DNA_primase_lrg	WA_MAG_00064	6.9e-18	545799	1032
Ribosomal_S13	WA_MAG_00064	7.1e-37	723374	465
Ribosomal_S11	WA_MAG_00064	2.1e-34	723376	384
Archease	WA_MAG_00064	2.3e-15	401383	492
ATP-synt_D	WA_MAG_00064	3.9e-55	1635326	618
Prefoldin	WA_MAG_00064	5.8e-17	52532	462
Ribosomal_S8e	WA_MAG_00064	1.3e-28	231372	384
RNA_pol_L_2	WA_MAG_00064	6e-13	1641699	258
TruD	WA_MAG_00064	1.4e-114	1641700	1398
tRNA-synt_His	WA_MAG_00064	1.8e-58	1651788	1350
V_ATPase_I	WA_MAG_00064	7.8e-28	949604	1341
vATP-synt_E	WA_MAG_00064	1.6e-11	949606	561
vATP-synt_AC39	WA_MAG_00064	5e-52	949607	1044
ATP-synt_F	WA_MAG_00064	2.3e-15	949608	300
CTP-dep_RFKase	WA_MAG_00064	4.6e-08	597258	228
tRNA-synt_1d	WA_MAG_00064	2.3e-16	1310790	1056
DUF359	WA_MAG_00064	1.1e-35	1491566	1008
RtcB	WA_MAG_00064	7.2e-95	436471	1134
Ribosomal_S24e	WA_MAG_00064	1.7e-16	792299	336
Spt4	WA_MAG_00064	5.5e-14	792300	204
PTH2	WA_MAG_00064	1.7e-37	1674151	480
PTH2	WA_MAG_00064	1.6e-37	1674153	396
Ribosomal_L16	WA_MAG_00064	7.8e-32	621670	540
Diphthamide_syn	WA_MAG_00064	2.4e-71	621672	1113
DUF357	WA_MAG_00064	5.2e-21	621679	291
HMG-CoA_red	WA_MAG_00064	5.9e-107	621682	1293
Ribosomal_S19e	WA_MAG_00064	1.3e-41	1156826	495
dsDNA_bind	WA_MAG_00064	6.8e-21	1156827	360
Ribosomal_L31e	WA_MAG_00064	5.9e-12	1156828	210
RtcB	WA_MAG_00064	1.9e-16	1168776	198
RNA_pol_Rpb6	WA_MAG_00064	2.7e-14	1344508	255
Ribosomal_S17e	WA_MAG_00064	3.9e-16	1522327	192
eIF-6	WA_MAG_00064	6.6e-51	819966	663
Spt4	WA_MAG_00064	2.9e-11	819972	204
Ribosomal_S24e	WA_MAG_00064	6.6e-17	819973	345
PyrI	WA_MAG_00064	7.3e-35	1003915	483
tRNA-synt_1c	WA_MAG_00064	3.4e-65	1534926	1587
RNase_HII	WA_MAG_00064	4.3e-47	1534927	735
Ribosomal_L44	WA_MAG_00064	3.4e-28	1184064	285
Ribosomal_S27e	WA_MAG_00064	1.9e-19	1184065	171
RNA_pol_N	WA_MAG_00064	1.4e-29	1363609	204
Ribosomal_S9	WA_MAG_00064	1.3e-32	1363610	435
Ribosomal_L13	WA_MAG_00064	1.3e-07	1363611	444
Ribosomal_S2	WA_MAG_00064	2.8e-25	1189804	606
Archease	WA_MAG_00064	1.9e-19	1013706	468
Adenylsucc_synt	WA_MAG_00064	2.8e-156	661726	1305
CarS-like	WA_MAG_00064	5.5e-21	1376131	573
Ribosomal_L14	WA_MAG_00064	2.7e-35	680371	339
Ribosomal_L26	WA_MAG_00064	2.1e-19	680372	405
Ribosomal_S8	WA_MAG_00064	2.7e-26	680375	390
Ribosomal_L6	WA_MAG_00064	2.2e-26	680376	549
Ribosomal_L32e	WA_MAG_00064	6.5e-38	680377	651
Ribosomal_L5e	WA_MAG_00064	1.3e-25	680379	516
Ribosomal_L15e	WA_MAG_00064	1.4e-63	1228041	504
Ribosomal_L37ae	WA_MAG_00064	1.3e-31	1753540	360
Spt4	WA_MAG_00065	2.6e-13	1422403	204
Ribosomal_S24e	WA_MAG_00065	4.9e-17	1422404	336
Ham1p_like	WA_MAG_00065	2e-41	727345	645
PyrI	WA_MAG_00065	2.9e-34	31653	477
tRNA-synt_1d	WA_MAG_00065	1.8e-31	383522	1713
Ribosomal_S3Ae	WA_MAG_00065	3.7e-51	210400	993
RNase_HII	WA_MAG_00065	3.8e-44	1095400	636
tRNA-synt_1c	WA_MAG_00065	1.9e-55	1095401	1074
CarS-like	WA_MAG_00065	5.1e-32	573595	609
Ribosomal_S17e	WA_MAG_00065	4.3e-16	1279925	192
Ribosomal_L31e	WA_MAG_00065	4.2e-15	1279926	276
dsDNA_bind	WA_MAG_00065	1.3e-21	1279927	360
Ribosomal_S19e	WA_MAG_00065	2.3e-45	1279928	492
Ribosomal_L4	WA_MAG_00065	1.6e-31	574772	561
Ribosomal_L23	WA_MAG_00065	1.7e-16	574773	261
Ribosomal_S19	WA_MAG_00065	4.7e-29	574775	495
Ribosomal_L22	WA_MAG_00065	1.9e-22	574776	603
Ribosomal_L29	WA_MAG_00065	9.2e-18	574778	195
Ribosomal_S17	WA_MAG_00065	2e-25	574781	336
Ribosomal_L14	WA_MAG_00065	4.3e-37	574782	399
Ribosomal_L26	WA_MAG_00065	5.7e-18	574783	408
Ribosomal_S8	WA_MAG_00065	5.4e-27	574786	390
Ribosomal_L6	WA_MAG_00065	9.4e-33	574787	540
Ribosomal_L32e	WA_MAG_00065	4e-37	574788	645
Ribosomal_L5e	WA_MAG_00065	2.9e-29	574790	516
SecY	WA_MAG_00065	5.5e-69	574794	1962
