gene_name	mag_id	e_value	gene_callers_id	length
Ribosomal_L19	WA_MAG_00023	4.9e-50	1615494	357
tRNA_m1G_MT	WA_MAG_00023	1.1e-70	1615495	741
Ribosomal_S16	WA_MAG_00023	6.8e-27	1615497	249
Ham1p_like	WA_MAG_00023	1.3e-64	734860	603
Ruv	XWA_MAG_00023	2.6e-41	734872	468
ATP-synt_A	WA_MAG_00023	1.2e-57	911960	822
OSCP	WA_MAG_00023	1.6e-55	911963	537
AICARFT_IMPCHas	WA_MAG_00023	1.5e-121	1444845	1578
PGK	WA_MAG_00023	7e-144	1273027	1167
Ribosomal_S10	WA_MAG_00023	7.3e-38	1274662	321
Ribosomal_L3	WA_MAG_00023	1.1e-15	1274663	639
Ribosomal_L4	WA_MAG_00023	1.4e-63	1274664	606
Ribosomal_L23	WA_MAG_00023	5.3e-33	1274665	300
Ribosomal_L2	WA_MAG_00023	1.9e-34	1274666	828
Ribosomal_S19	WA_MAG_00023	1.8e-38	1274667	276
Ribosomal_L22	WA_MAG_00023	9.8e-36	1274668	330
Ribosomal_S3_C	WA_MAG_00023	2.3e-42	1274669	681
Ribosomal_L16	WA_MAG_00023	2.1e-50	1274670	414
Ribosomal_L29	WA_MAG_00023	6.4e-26	1274671	192
Ribosomal_S17	WA_MAG_00023	5e-36	1274672	264
Ribosomal_L14	WA_MAG_00023	7e-57	1274673	369
ribosomal_L24	WA_MAG_00023	3.1e-27	1274674	315
Ribosomal_L5	WA_MAG_00023	4e-30	1274675	540
Ribosomal_S8	WA_MAG_00023	2.6e-49	1274677	393
Ribosomal_L6	WA_MAG_00023	1.2e-40	1274678	534
Ribosomal_L18p	WA_MAG_00023	3e-43	1274679	351
Ribosomal_L27A	WA_MAG_00023	5.3e-34	1274682	435
SecY	WA_MAG_00023	7.3e-119	1274683	1326
Ribosomal_S13	WA_MAG_00023	6.7e-35	1274685	357
Ribosomal_S11	WA_MAG_00023	4.2e-53	1274686	390
RNA_pol_L	WA_MAG_00023	1.3e-27	1274688	1005
Ribosomal_L17	WA_MAG_00023	3.5e-36	1274689	381
Chorismate_synt	WA_MAG_00023	9.4e-142	394502	1098
RNA_pol_Rpb6	WA_MAG_00023	2.2e-20	1628862	213
Ribosomal_L28	WA_MAG_00023	2.8e-29	953556	237
EF_TS	WA_MAG_00023	3.5e-63	601986	867
RRF	WA_MAG_00023	1.8e-63	601988	558
RsfS	WA_MAG_00023	1.5e-30	253706	360
tRNA-synt_1d	WA_MAG_00023	8.9e-28	80704	1758
Ribosomal_L20	WA_MAG_00023	6.3e-51	1489214	357
Ribosomal_L35p	WA_MAG_00023	1.3e-25	1489215	195
Ribosomal_S9	WA_MAG_00023	4.1e-13	1138713	102
SecE	WA_MAG_00023	4.8e-24	608386	369
Ribosomal_L1	WA_MAG_00023	3.7e-56	608389	696
Ribosomal_L32p	WA_MAG_00023	3e-11	435227	120
Pept_tRNA_hydro	WA_MAG_00023	1.5e-56	789564	594
eIF-1a	WA_MAG_00023	9.5e-31	1174006	219
SecG	WA_MAG_00023	7.6e-21	480057	363
Ribosomal_S7	WA_MAG_00023	2.8e-18	1554370	159
Ribosom_S12_S23	WA_MAG_00023	2.7e-44	1554371	375
Adenylsucc_synt	WA_MAG_00023	4.3e-178	172287	1296
Ribosomal_S2	WA_MAG_00024	3.5e-95	1231832	1116
EF_TS	WA_MAG_00024	1.8e-70	1231833	876
SecG	WA_MAG_00024	3.7e-20	525283	366
Adenylsucc_synt	WA_MAG_00024	4.5e-171	525284	1293
Exonuc_VII_L	WA_MAG_00024	4.9e-87	525297	1584
PGK	WA_MAG_00024	4.6e-131	527330	1176
tRNA-synt_1d	WA_MAG_00024	1e-19	357132	1743
Ribosomal_L9_C	WA_MAG_00024	1.2e-23	531959	624
Ribosomal_S6	WA_MAG_00024	5.8e-31	531961	357
PGK	WA_MAG_00024	4.2e-136	533146	1188
GrpE	WA_MAG_00024	2.2e-49	1064856	573
AICARFT_IMPCHas	WA_MAG_00024	1.9e-114	1418719	1590
Ribosomal_L32p	WA_MAG_00024	1.6e-28	1598042	207
Ribosomal_L13	WA_MAG_00024	1.6e-27	1425217	207
Ham1p_like	WA_MAG_00024	2.7e-58	896559	609
IPPT	WA_MAG_00024	3.3e-57	1256682	897
RRF	WA_MAG_00024	2.8e-61	1256684	564
ATP-synt_A	WA_MAG_00024	1.4e-58	1261498	762
Ribosomal_S20p	WA_MAG_00024	4.3e-27	1086288	264
RBFA	WA_MAG_00024	5.2e-25	559313	396
SmpB	WA_MAG_00024	3.7e-58	744615	477
UPF0054	WA_MAG_00024	1.3e-32	1452643	492
TsaE	WA_MAG_00024	1.2e-35	572833	504
Chorismate_synt	WA_MAG_00024	4.5e-138	572842	1104
Ribosomal_L35p	WA_MAG_00024	2.1e-22	577832	201
Ribosomal_L20	WA_MAG_00024	1.1e-48	577833	366
Ribosomal_L19	WA_MAG_00024	2.2e-48	577862	381
tRNA_m1G_MT	WA_MAG_00024	1.1e-52	577863	801
Ribosomal_S16	WA_MAG_00024	1.7e-30	577865	483
Ribosomal_L1	WA_MAG_00024	1.4e-58	60638	696
Ribosomal_S15	WA_MAG_00024	2.4e-38	1118006	270
Ribosomal_S7	WA_MAG_00024	5.8e-69	940263	471
Ribosom_S12_S23	WA_MAG_00024	3.9e-44	940264	372
eIF-1a	WA_MAG_00024	1.2e-28	765865	240
Ruv	XWA_MAG_00024	2.7e-44	76214	477
Ribosomal_S10	WA_MAG_00024	3.5e-38	956214	309
Ribosomal_L3	WA_MAG_00024	8.2e-17	956215	723
Ribosomal_L4	WA_MAG_00024	6.2e-62	956216	618
Ribosomal_L23	WA_MAG_00024	2.8e-34	956217	297
Ribosomal_L2	WA_MAG_00024	1.6e-34	956218	843
Ribosomal_S19	WA_MAG_00024	8e-37	956219	279
Ribosomal_L22	WA_MAG_00024	4.9e-33	956220	381
Ribosomal_S3_C	WA_MAG_00024	1.7e-42	956221	708
Ribosomal_L16	WA_MAG_00024	2.2e-52	956222	414
Ribosomal_L29	WA_MAG_00024	1.2e-26	956224	198
Ribosomal_S17	WA_MAG_00024	8.3e-32	956225	231
Ribosomal_L14	WA_MAG_00024	1.3e-58	956226	369
ribosomal_L24	WA_MAG_00024	1.1e-21	956227	312
Ribosomal_L5	WA_MAG_00024	1.7e-23	956228	564
Ribosomal_S8	WA_MAG_00024	4.3e-48	956230	393
Ribosomal_L6	WA_MAG_00024	3.4e-39	956231	534
Ribosomal_L18p	WA_MAG_00024	5.7e-42	956232	360
Ribosomal_L27A	WA_MAG_00024	3.4e-37	956235	471
SecY	WA_MAG_00024	4.7e-114	956236	1362
ADK	WA_MAG_00024	4.1e-56	956237	648
Ribosomal_S13	WA_MAG_00024	3.2e-35	956238	369
Ribosomal_S11	WA_MAG_00024	1.6e-50	956239	393
RNA_pol_L	WA_MAG_00024	3.5e-26	956240	1017
Ribosomal_L17	WA_MAG_00024	1.4e-38	956241	423
tRNA-synt_1d	WA_MAG_00024	2.3e-22	1512743	1419
Ribonuclease_P	WA_MAG_00024	7.3e-22	295649	375
YajC	WA_MAG_00024	2.2e-31	1379924	279
Ribosomal_L27	WA_MAG_00024	4.9e-39	348107	270
Ribosomal_L21p	WA_MAG_00024	1.7e-35	348108	711
RecO_C	WA_MAG_00024	3.7e-23	348748	735
RNA_pol_Rpb6	WA_MAG_00024	1.2e-15	348757	360
Ribosomal_L28	WA_MAG_00024	1.9e-28	876489	291
SecE	WA_MAG_00025	6.1e-18	1591390	378
TsaE	WA_MAG_00025	1.9e-12	535175	225
eIF-1a	WA_MAG_00025	5.7e-30	891820	219
SecG	WA_MAG_00025	4.5e-25	1424287	372
Ribosomal_L32p	WA_MAG_00025	8.6e-22	717393	171
Ribosomal_S7	WA_MAG_00025	7.3e-22	542024	171
Ribosomal_S7	WA_MAG_00025	5.8e-41	542025	297
Ribosom_S12_S23	WA_MAG_00025	4.5e-45	542026	342
YajC	WA_MAG_00025	2.8e-12	1249738	165
Ribosomal_L17	WA_MAG_00025	6.7e-09	1260515	123
SecG	WA_MAG_00025	4.5e-25	732568	372
Ham1p_like	WA_MAG_00025	5e-63	31596	597
Ribosomal_L28	WA_MAG_00025	1.7e-23	1616280	201
Ribosomal_L27	WA_MAG_00025	4.5e-27	734678	183
Ribosomal_S20p	WA_MAG_00025	1e-26	734681	252
PGK	WA_MAG_00025	1.3e-141	384752	1179
Ribosomal_L1	WA_MAG_00025	8.7e-55	918808	699
IPPT	WA_MAG_00025	9.7e-85	923857	942
RNA_pol_L	WA_MAG_00025	1.9e-26	1453550	1002
Ribosomal_S11	WA_MAG_00025	2.6e-53	1453552	381
Ribosomal_S13	WA_MAG_00025	8.1e-34	1453553	357
SecY	WA_MAG_00025	2.4e-119	1453554	1338
Ribosomal_L27A	WA_MAG_00025	1.1e-32	1453555	435
Ribosomal_L18p	WA_MAG_00025	1.9e-43	1453558	357
Ribosomal_L6	WA_MAG_00025	1.7e-41	1453559	534
Ribosomal_S8	WA_MAG_00025	1.9e-50	1453560	396
Ribosomal_L5	WA_MAG_00025	3.1e-29	1453562	537
ribosomal_L24	WA_MAG_00025	6.4e-27	1453563	318
Ribosomal_L14	WA_MAG_00025	3.9e-56	1453564	369
Ribosomal_S17	WA_MAG_00025	6.1e-35	1453565	264
Ribosomal_L29	WA_MAG_00025	1.3e-23	1453566	201
Ribosomal_L16	WA_MAG_00025	1.7e-49	1453567	414
Ribosomal_S3_C	WA_MAG_00025	6.5e-43	1453568	693
Ribosomal_L22	WA_MAG_00025	1e-32	1453569	333
Ribosomal_S19	WA_MAG_00025	2.5e-37	1453570	276
Ribosomal_L2	WA_MAG_00025	1.2e-37	1453571	828
Ribosomal_L23	WA_MAG_00025	6.9e-34	1453572	297
Ribosomal_L4	WA_MAG_00025	4.8e-55	1453573	600
Ribosomal_L3	WA_MAG_00025	4e-16	1453574	651
Ribosomal_S10	WA_MAG_00025	2.8e-38	1453575	312
Ribosomal_S16	WA_MAG_00025	2.1e-26	1106078	255
tRNA_m1G_MT	WA_MAG_00025	2e-66	1106080	741
Ribosomal_L19	WA_MAG_00025	3.2e-52	1106081	354
SmpB	WA_MAG_00025	1e-18	1110885	156
ADK	WA_MAG_00025	1.8e-54	933303	642
Ribosom_S12_S23	WA_MAG_00025	7.2e-20	232147	171
Ribosomal_S6	WA_MAG_00025	5.6e-30	1466920	354
Ribosomal_L9_C	WA_MAG_00025	6.3e-28	1466923	453
Ruv	XWA_MAG_00025	4.1e-35	238298	369
Ribosomal_L27	WA_MAG_00025	3.6e-40	70877	213
Ribosomal_L21p	WA_MAG_00025	3e-43	70878	312
tRNA-synt_1d	WA_MAG_00025	3e-10	421959	759
Ribosomal_S2	WA_MAG_00025	1.6e-73	75755	585
EF_TS	WA_MAG_00025	9e-72	75756	891
RRF	WA_MAG_00025	7.9e-64	75758	558
GrpE	WA_MAG_00025	2.2e-50	783298	579
Chorismate_synt	WA_MAG_00025	1.1e-140	1313769	1101
RNA_pol_Rpb6	WA_MAG_00025	6.6e-19	1138653	288
Ribosomal_L20	WA_MAG_00025	3.2e-51	1315751	360
Ribosomal_L35p	WA_MAG_00025	5.6e-23	1315752	195
RBFA	WA_MAG_00025	2.2e-31	90298	321
Ribosomal_S15	WA_MAG_00025	2.6e-37	90300	270
Pept_tRNA_hydro	WA_MAG_00025	2.3e-53	267200	582
Adenylsucc_synt	WA_MAG_00025	4.6e-139	622039	936
RsfS	WA_MAG_00025	2.1e-27	1504634	360
ATP-synt_A	WA_MAG_00025	2.9e-57	1338531	894
OSCP	WA_MAG_00025	2.4e-54	1338534	540
Ribonuclease_P	WA_MAG_00025	1.2e-22	1693056	228
UPF0054	WA_MAG_00025	1.2e-38	1520342	453
ATP-synt	WA_MAG_00025	4.4e-99	305369	870
AICARFT_IMPCHas	WA_MAG_00025	2.1e-119	1745077	1500
Ribosomal_S16	WA_MAG_00026	4.5e-08	880322	462
tRNA_m1G_MT	WA_MAG_00026	8.1e-59	880324	753
Ribosomal_L19	WA_MAG_00026	4.2e-51	880325	384
Ribosomal_L18p	WA_MAG_00026	1.6e-42	718454	363
Ribosomal_L6	WA_MAG_00026	1.1e-34	718455	534
Ribosomal_S8	WA_MAG_00026	1e-47	718456	399
Ribosomal_L5	WA_MAG_00026	1.6e-27	718458	546
ribosomal_L24	WA_MAG_00026	3.2e-30	718459	330
Ribosomal_L14	WA_MAG_00026	5.2e-58	718460	369
Ribosomal_S17	WA_MAG_00026	6.6e-31	718461	243
Ribosomal_L29	WA_MAG_00026	1e-25	718462	219
Ribosomal_L16	WA_MAG_00026	3e-52	718463	420
Ribosomal_S3_C	WA_MAG_00026	4.9e-41	718464	696
Ribosomal_L22	WA_MAG_00026	6.5e-34	718465	381
Ribosomal_S19	WA_MAG_00026	1.2e-38	718466	276
Ribosomal_L2	WA_MAG_00026	4.8e-36	718467	825
Ribosomal_L23	WA_MAG_00026	3.8e-32	718468	327
Ribosomal_L4	WA_MAG_00026	6.9e-60	718469	618
Ribosomal_L3	WA_MAG_00026	3e-17	718470	819
Ribosomal_S10	WA_MAG_00026	1.5e-39	718471	309
Chorismate_synt	WA_MAG_00026	1.1e-75	1251130	747
SmpB	WA_MAG_00026	2.8e-53	546761	456
TsaE	WA_MAG_00026	2.2e-34	201635	495
Ribosomal_S2	WA_MAG_00026	5.6e-90	27108	810
Exonuc_VII_L	WA_MAG_00026	4.3e-58	563651	795
Ribosomal_L21p	WA_MAG_00026	1.9e-41	229682	468
Ribosomal_L27	WA_MAG_00026	8e-41	229683	270
RsfS	WA_MAG_00026	1.2e-29	229688	414
eIF-1a	WA_MAG_00026	5.3e-30	409883	219
ATP-synt_A	WA_MAG_00026	1e-59	1292231	744
SecG	WA_MAG_00026	1.1e-21	1475656	318
Ribosomal_S2	WA_MAG_00026	7.3e-23	1481123	177
Ribosomal_S7	WA_MAG_00026	7.5e-62	778028	429
Ribosom_S12_S23	WA_MAG_00026	3.6e-46	778029	372
Ribosomal_S6	WA_MAG_00026	3.8e-29	973311	429
Ribosomal_L9_C	WA_MAG_00026	2.5e-25	973313	615
Adenylsucc_synt	WA_MAG_00026	2.8e-109	99391	831
YajC	WA_MAG_00026	5.8e-33	801028	384
Ribosomal_L17	WA_MAG_00026	3.1e-40	804492	390
Ribonuclease_P	WA_MAG_00026	2.2e-20	629765	372
UPF0054	WA_MAG_00026	2.3e-20	984852	522
PGK	WA_MAG_00026	3.9e-127	1339747	1182
Chorismate_synt	WA_MAG_00026	8.5e-134	1516462	1089
Ribosomal_L32p	WA_MAG_00026	9.5e-25	119093	186
Ribosomal_L1	WA_MAG_00026	7.2e-55	1535505	690
SecE	WA_MAG_00026	7.5e-18	1535508	198
AICARFT_IMPCHas	WA_MAG_00026	9.5e-114	829339	1602
Ribosomal_L28	WA_MAG_00026	7e-28	830428	306
Adenylsucc_synt	WA_MAG_00026	1.1e-107	135000	894
RRF	WA_MAG_00026	3.5e-61	313589	552
EF_TS	WA_MAG_00026	2.7e-66	313591	807
RecO_C	WA_MAG_00026	1.9e-22	1546459	759
Pept_tRNA_hydro	WA_MAG_00026	3.2e-56	143132	615
Ribosomal_L35p	WA_MAG_00026	2.6e-22	1023030	198
Ribosomal_L20	WA_MAG_00026	1.7e-50	1023031	354
IPPT	WA_MAG_00026	4.3e-40	669609	615
IPPT	WA_MAG_00026	9.3e-11	669610	177
Ham1p_like	WA_MAG_00026	1.2e-60	1204719	609
Ribosomal_S9	WA_MAG_00026	1.3e-42	1211704	498
Ribosomal_L27A	WA_MAG_00026	8.3e-41	1217324	471
SecY	WA_MAG_00026	2e-110	1217325	1335
ADK	WA_MAG_00026	4.7e-58	1217326	576
Ribosomal_S13	WA_MAG_00026	1.1e-35	1217327	369
Ribosomal_S11	WA_MAG_00026	1e-49	1217328	396
RNA_pol_L	WA_MAG_00026	3.9e-26	1217329	1017
Ribosomal_L17	WA_MAG_00026	1.5e-17	1217330	186
GrpE	WA_MAG_00026	1e-50	686648	642
Ribosomal_S15	WA_MAG_00026	8.3e-36	865232	270
Ruv	XWA_MAG_00026	1.1e-38	1573541	483
Ribosomal_S20p	WA_MAG_00026	2.7e-30	167609	267
OSCP	WA_MAG_00026	6.8e-48	1226804	555
ATP-synt	WA_MAG_00026	5.1e-99	1226806	879
IPPT	WA_MAG_00026	2.8e-33	695856	513
RNA_pol_Rpb6	WA_MAG_00026	6.1e-15	1753674	336
TsaE	WA_MAG_00027	4e-34	1414917	483
ATP-synt	WA_MAG_00027	1.8e-96	1599965	993
OSCP	WA_MAG_00027	8.2e-39	1599967	525
Ribosomal_S15	WA_MAG_00027	1.6e-38	720905	282
SecY	WA_MAG_00027	2.8e-89	1604124	1053
Ribosomal_L27A	WA_MAG_00027	9.2e-36	1604125	495
Ribosomal_L18p	WA_MAG_00027	6.9e-50	1604128	366
Ribosomal_L6	WA_MAG_00027	4e-44	1604129	540
Ribosomal_S8	WA_MAG_00027	2.2e-51	1604130	405
Ribosomal_L5	WA_MAG_00027	8.3e-29	1604132	564
ribosomal_L24	WA_MAG_00027	9.4e-31	1604133	312
Ribosomal_L14	WA_MAG_00027	3.6e-58	1604134	369
Ribosomal_S17	WA_MAG_00027	3.2e-32	1604135	270
Ribosomal_L29	WA_MAG_00027	2.1e-22	1604136	225
Ribosomal_L16	WA_MAG_00027	8.3e-51	1604137	417
Ribosomal_S3_C	WA_MAG_00027	3.5e-40	1604138	912
Ribosomal_L22	WA_MAG_00027	7e-35	1604139	633
Ribosomal_S19	WA_MAG_00027	5.3e-39	1604140	279
Ribosomal_L2	WA_MAG_00027	1.1e-34	1604141	837
Ribosomal_L23	WA_MAG_00027	3.9e-33	1604142	291
Ribosomal_L4	WA_MAG_00027	9.1e-69	1604143	648
Ribosomal_L3	WA_MAG_00027	1.1e-19	1604144	639
Ribosomal_S10	WA_MAG_00027	3.5e-36	1604150	321
IPPT	WA_MAG_00027	2.7e-76	899331	936
Ribosomal_S2	WA_MAG_00027	6.9e-99	204294	1047
EF_TS	WA_MAG_00027	9.1e-36	204295	789
RRF	WA_MAG_00027	7.6e-51	204297	567
Ruv	XWA_MAG_00027	7.9e-44	1262905	453
Ribosomal_L20	WA_MAG_00027	3.7e-46	1262980	372
Ribosomal_L35p	WA_MAG_00027	7.4e-31	1262981	192
RNA_pol_Rpb6	WA_MAG_00027	7.7e-13	1262997	327
YajC	WA_MAG_00027	1.7e-25	745508	315
SecY	WA_MAG_00027	3.5e-52	399673	612
ADK	WA_MAG_00027	6.8e-47	399674	558
eIF-1a	WA_MAG_00027	1.3e-30	399675	246
Ribosomal_S13	WA_MAG_00027	1.3e-37	399676	369
Ribosomal_S11	WA_MAG_00027	3.8e-51	399677	399
RNA_pol_L	WA_MAG_00027	1.5e-13	399679	447
RNA_pol_L	WA_MAG_00027	7.8e-11	399680	459
Ribosomal_L17	WA_MAG_00027	4.1e-37	399681	291
Ribosomal_L13	WA_MAG_00027	9.4e-55	399683	456
Ribosomal_S9	WA_MAG_00027	1.2e-47	399684	393
RBFA	WA_MAG_00027	1.2e-22	1110654	438
AICARFT_IMPCHas	WA_MAG_00027	1.3e-101	1637533	1551
Ham1p_like	WA_MAG_00027	7.5e-48	406384	603
Ribosomal_L28	WA_MAG_00027	5.9e-27	406389	306
Ribosomal_S15	WA_MAG_00027	5.9e-39	1299024	282
SecE	WA_MAG_00027	2.3e-24	258693	300
Ribosomal_L1	WA_MAG_00027	5.2e-49	258696	582
Ribosomal_S7	WA_MAG_00027	1.2e-63	1153318	471
Ribosom_S12_S23	WA_MAG_00027	2.6e-45	1153319	372
Pept_tRNA_hydro	WA_MAG_00027	1e-52	1154251	615
Ribonuclease_P	WA_MAG_00027	1.5e-16	454230	678
Ribosomal_S6	WA_MAG_00027	6.6e-25	454253	348
Ribosomal_L9_C	WA_MAG_00027	2.3e-25	454256	450
ATP-synt_A	WA_MAG_00027	4e-49	1688767	774
tRNA-synt_1d	WA_MAG_00027	1.8e-26	456893	1608
Adenylsucc_synt	WA_MAG_00027	2.4e-115	1689291	897
Exonuc_VII_L	WA_MAG_00027	4.8e-67	461578	1311
Ribosomal_S16	WA_MAG_00027	9.7e-27	1707620	435
tRNA_m1G_MT	WA_MAG_00027	2.6e-58	1707623	735
Ribosomal_L19	WA_MAG_00027	4e-49	1707624	348
Ribosomal_L32p	WA_MAG_00027	3.7e-22	653759	234
UPF0054	WA_MAG_00027	3.8e-36	320854	465
SecG	WA_MAG_00027	4.5e-20	1381612	225
PGK	WA_MAG_00027	5.1e-123	1381614	1131
GrpE	WA_MAG_00027	3.1e-33	1385969	534
Adenylsucc_synt	WA_MAG_00027	1.3e-21	1385974	126
RecO_C	WA_MAG_00027	1.5e-24	1391958	726
Chorismate_synt	WA_MAG_00027	2.2e-140	517217	1107
Exonuc_VII_L	WA_MAG_00028	5.2e-58	998	1164
ATP-synt	WA_MAG_00028	2e-90	1246215	981
Adenylsucc_synt	WA_MAG_00028	1.3e-169	1089744	1281
AICARFT_IMPCHas	WA_MAG_00028	6.9e-112	1618772	1395
Ribosomal_S15	WA_MAG_00028	4.4e-37	220814	264
Ribosomal_S2	WA_MAG_00028	9.7e-99	397089	738
tRNA-synt_1d	WA_MAG_00028	1.2e-116	1631906	1428
RsfS	WA_MAG_00028	1.8e-21	234298	279
Ribosomal_L4	WA_MAG_00028	6.2e-63	586795	633
Ribosomal_L3	WA_MAG_00028	2.5e-18	586796	648
Ribosomal_L19	WA_MAG_00028	8.2e-49	948413	348
PGK	WA_MAG_00028	2.7e-122	1305182	1122
OSCP	WA_MAG_00028	8.7e-44	428975	528
ATP-synt_A	WA_MAG_00028	3.4e-29	428979	339
IPPT	WA_MAG_00028	3.9e-77	261039	825
UPF0054	WA_MAG_00028	5.2e-35	800418	522
Ribosomal_S20p	WA_MAG_00028	2.1e-28	979674	252
EF_TS	WA_MAG_00028	1.9e-45	279071	789
Ribosomal_L1	WA_MAG_00028	1.3e-56	1338764	699
Ribosomal_L13	WA_MAG_00028	5.7e-55	1519792	447
Ribosomal_S9	WA_MAG_00028	1.4e-46	1519793	393
SecG	WA_MAG_00028	1.1e-15	639100	228
Ribosomal_L9_C	WA_MAG_00028	4.1e-27	639308	447
Ruv	XWA_MAG_00028	3.6e-38	1696893	438
Ribosomal_L21p	WA_MAG_00028	2.1e-30	295425	318
SecE	WA_MAG_00028	3.2e-21	646420	291
SmpB	WA_MAG_00028	3.6e-21	648945	186
Ribosom_S12_S23	WA_MAG_00028	1e-44	127073	372
Ribosomal_S7	WA_MAG_00028	2.3e-64	127074	471
Ribosomal_L28	WA_MAG_00028	3.7e-25	829472	192
RecO_C	WA_MAG_00028	6.8e-19	833308	729
TsaE	WA_MAG_00028	4.9e-32	131660	411
Chorismate_synt	WA_MAG_00028	2.3e-116	132250	1161
Ribosomal_L20	WA_MAG_00028	4.8e-50	839055	354
Ribosomal_L35p	WA_MAG_00028	1.2e-25	839056	198
Ribosomal_S16	WA_MAG_00028	6.7e-25	1017595	264
tRNA_m1G_MT	WA_MAG_00028	4.4e-54	1017598	792
Ribosomal_L19	WA_MAG_00028	2.2e-49	1017599	348
Ribosomal_L2	WA_MAG_00028	2.6e-30	1550164	753
Ribosomal_S19	WA_MAG_00028	1.4e-38	1550165	279
Ribosomal_L22	WA_MAG_00028	2.7e-26	1550166	714
YajC	WA_MAG_00028	1.9e-24	844721	333
GrpE	WA_MAG_00028	9.6e-29	494128	657
RRF	WA_MAG_00028	1.9e-56	851821	576
Ribosomal_S3_C	WA_MAG_00028	8.4e-40	325356	879
Ribosomal_L16	WA_MAG_00028	5.4e-49	325357	417
Ribosomal_L29	WA_MAG_00028	5.6e-22	325358	213
Ribosomal_S17	WA_MAG_00028	2.4e-33	325359	273
Ribosomal_L14	WA_MAG_00028	1.1e-56	325360	369
ribosomal_L24	WA_MAG_00028	8.7e-27	325361	306
Ribosomal_L5	WA_MAG_00028	4.4e-28	325362	609
Ribosomal_S8	WA_MAG_00028	8e-51	325363	402
Ribosomal_L6	WA_MAG_00028	1.7e-44	325364	543
Ribosomal_L18p	WA_MAG_00028	3.5e-48	325365	366
Ribosomal_L27A	WA_MAG_00028	2e-35	325368	501
SecY	WA_MAG_00028	2.1e-108	325369	1323
ADK	WA_MAG_00028	4.4e-49	325370	657
eIF-1a	WA_MAG_00028	1.4e-25	325371	159
Ribosomal_S13	WA_MAG_00028	2.2e-36	325372	381
Ribosomal_S11	WA_MAG_00028	2.1e-52	325373	399
RNA_pol_L	WA_MAG_00028	1.3e-22	325375	933
Ribosomal_L17	WA_MAG_00028	1.2e-34	325376	369
ATP-synt_A	WA_MAG_00028	3.1e-36	1210028	567
Ribosomal_S10	WA_MAG_00028	3.3e-37	334814	315
Pept_tRNA_hydro	WA_MAG_00028	1.6e-52	1569412	609
Ham1p_like	WA_MAG_00028	2.6e-58	512133	579
GrpE	WA_MAG_00029	8.9e-40	528511	555
eIF-1a	WA_MAG_00029	6.9e-16	1595668	408
SecY	WA_MAG_00029	9.9e-73	718346	1710
Ribosomal_L27A	WA_MAG_00029	5.9e-18	718347	423
Ribosomal_L6	WA_MAG_00029	1.5e-24	718353	543
Ribosomal_S8	WA_MAG_00029	1.8e-25	718354	387
Ribosomal_L5	WA_MAG_00029	2e-17	718356	504
Ribosomal_L14	WA_MAG_00029	1.1e-38	718359	399
Ribosomal_S17	WA_MAG_00029	5.8e-28	718360	342
Ribosomal_L29	WA_MAG_00029	6e-19	718363	213
Ribosomal_S3_C	WA_MAG_00029	7.9e-25	718364	735
Ribosomal_L22	WA_MAG_00029	4.8e-25	718365	453
Ribosomal_S19	WA_MAG_00029	1e-26	718366	468
Ribosomal_L2	WA_MAG_00029	8.6e-13	718367	699
Ribosomal_L23	WA_MAG_00029	2.2e-16	718368	255
Ribosomal_L4	WA_MAG_00029	1.3e-47	718369	789
Ribosomal_L3	WA_MAG_00029	5.6e-85	718370	1053
Ribosomal_L16	WA_MAG_00029	2.5e-36	901029	504
Adenylsucc_synt	WA_MAG_00029	1.5e-168	901043	1263
tRNA-synt_1d	WA_MAG_00029	3e-34	901064	1680
Ribosomal_S9	WA_MAG_00029	9.3e-36	901089	402
Ribosomal_L13	WA_MAG_00029	3.6e-09	901090	414
Ribosomal_L27A	WA_MAG_00029	4.7e-13	901091	372
PGK	WA_MAG_00029	3.6e-110	1264765	1302
Ribosomal_S15	WA_MAG_00029	1.4e-16	1616168	453
AICARFT_IMPCHas	WA_MAG_00029	1.4e-110	1318968	1554
Ribosomal_S10	WA_MAG_00029	7.7e-27	461753	327
Ribosomal_S7	WA_MAG_00029	9.1e-38	461760	636
Ribosom_S12_S23	WA_MAG_00029	1.4e-47	461761	429
eIF-1a	WA_MAG_00029	1.6e-27	1374392	219
TsaE	WA_MAG_00029	8.8e-09	1374393	2250
SecE	WA_MAG_00029	1.3e-09	1555832	240
Ribosomal_L1	WA_MAG_00029	2.4e-39	1212652	531
RNA_pol_Rpb6	WA_MAG_00029	3e-13	1738279	183
Ham1p_like	WA_MAG_00029	1.8e-50	157072	555
Ham1p_like	WA_MAG_00030	1.9e-45	878781	609
Ribosomal_S10	WA_MAG_00030	1.3e-25	1419001	330
eIF-1a	WA_MAG_00030	2.2e-19	1420338	552
Ribosomal_S2	WA_MAG_00030	4.1e-26	1420404	615
RNA_pol_Rpb6	WA_MAG_00030	4.4e-15	1420462	249
Adenylsucc_synt	WA_MAG_00030	4.4e-139	1420496	1347
Ribosomal_L27A	WA_MAG_00030	6.8e-08	1070648	366
Ribosomal_L13	WA_MAG_00030	9.4e-12	1070649	465
Ribosomal_S9	WA_MAG_00030	6.9e-35	1070650	441
PGK	WA_MAG_00030	6.8e-94	1074623	1338
Chorismate_synt	WA_MAG_00030	4.4e-96	548326	1092
